img,text,model,prompt,img_id
./JPEG_Dataset/44.jpeg,"```json
[
  {
    ""text"": ""PEPPERIDGE FARM"",
    ""type"": ""other"",
    ""position"": {
      ""left"": 77,
      ""top"": 59,
      ""width"": 617,
      ""height"": 107
    }
  },
  {
    ""text"": ""Nutrition Facts"",
    ""type"": ""other"",
    ""position"": {
      ""left"": 49,
      ""top"": 209,
      ""width"": 529,
      ""height"": 59
    }
  },
  {
    ""text"": ""8 Servings Per Container"",
    ""type"": ""other"",
    ""position"": {
      ""left"": 48,
      ""top"": 274,
      ""width"": 533,
      ""height"": 40
    }
  },
  {
    ""text"": ""Serving Size 1 Cookie (31g)"",
    ""type"": ""other"",
    ""position"": {
      ""left"": 50,
      ""top"": 316,
      ""width"": 529,
      ""height"": 39
    }
  },
  {
    ""text"": ""Amount per serving"",
    ""type"": ""other"",
    ""position"": {
      ""left"": 50,
      ""top"": 373,
      ""width"": 529,
      ""height"": 38
    }
  },
  {
    ""text"": ""Calories"",
    ""type"": ""other"",
    ""position"": {
      ""left"": 68,
      ""top"": 411,
      ""width"": 220,
      ""height"": 79
    }
  },
  {
    ""text"": ""140"",
    ""type"": ""other"",
    ""position"": {
      ""left"": 422,
      ""top"": 411,
      ""width"": 156,
      ""height"": 76
    }
  },
  {
    ""text"": ""Total Fat 6g"",
    ""type"": ""other"",
    ""position"": {
      ""left"": 68,
      ""top"": 504,
      ""width"": 256,
      ""height"": 36
    }
  },
  {
    ""text"": ""Saturated Fat 3.5g"",
    ""type"": ""other"",
    ""position"": {
      ""left"": 68,
      ""top"": 545,
      ""width"": 330,
      ""height"": 34
    }
  },
  {
    ""text"": ""Trans Fat Og"",
    ""type"": ""other"",
    ""position"": {
      ""left"": 68,
      ""top"": 584,
      ""width"": 256,
      ""height"": 35
    }
  },
  {
    ""text"": ""Cholesterol 10mg"",
    ""type"": ""other"",
    ""position"": {
      ""left"": 68,
      ""top"": 623,
      ""width"": 317,
      ""height"": 34
    }
  },
  {
    ""text"": ""Sodium 75mg"",
    ""type"": ""other"",
    ""position"": {
      ""left"": 68,
      ""top"": 662,
      ""width"": 256,
      ""height"": 34
    }
  },
  {
    ""text"": ""Total Carbohydrate 21g"",
    ""type"": ""other"",
    ""position"": {
      ""left"": 68,
      ""top"": 702,
      ""width"": 363,
      ""height"": 35
    }
  },
  {
    ""text"": ""Dietary Fiber Og"",
    ""type"": ""other"",
    ""position"": {
      ""left"": 68,
      ""top"": 741,
      ""width"": 256,
      ""height"": 34
    }
  },
  {
",gpt-4-vision-preview,I took a picture of the back of the product. Can you extract text from the image and return it in the OCR model's text label format? Your response should only contain the extracted text label.,44
./JPEG_Dataset/45.jpeg,"```plaintext
Total Fat 11g 14%
Saturated Fat 2.5g 13%
Trans Fat 0g
Polyunsaturated Fat 2g
Monounsaturated Fat 6g
Cholesterol 0mg 0%
Sodium 50mg 2%
Total Carbohydrate 13g 5%
Dietary Fiber 2g 7%
Total Sugars 6g
Includes 6g Added Sugars 12%
Sugar Alcohol 0g
Protein 4g
Vitamin D 0mcg 0% Calcium 32mg 2%
Iron 2mg 10% Potassium 155mg 4%

*The %Daily Value tells you how much a nutrient in 
a serving of food contributes to a daily diet. 2,000 
calories a day is used for general nutrition advice.

INGREDIENTS: Cashews, almonds, semi-sweet 
chocolate (unsweetened chocolate, sugar, cocoa 
butter, soy lecithin, vanilla extract), cane sugar,
quinoa, brown rice syrup, puffed quinoa, sea salt, 
natural flavor, sea salt, Vitamin E (mixed tocopherols for
freshness).

Allergen Information: Contains cashews, almonds 
and soy.
May contain peanuts, tree nuts, milk, eggs and 
sesame seeds.

Brought to you by KIND LLC
P.O. BOX 705
Midtown Station NY, NY 10018
+1 855.884.KIND

Made in U.S.A.
with domestic 
and imported 
ingredients.

Store in a cool, 
dry place.

BEST BY:
BE 16 AUG 2024
C52394 4L7
```",gpt-4-vision-preview,I took a picture of the back of the product. Can you extract text from the image and return it in the OCR model's text label format? Your response should only contain the extracted text label.,45
./JPEG_Dataset/46.jpeg,"```plaintext
BEST IF USED BY:

INGREDIENTS:
Dates, Peanuts, Egg Whites, Chocolate,
Natural Flavors, Sea Salt, Cocoa.
Contains: Eggs & Peanuts.

Distributed by Insurgent Brands Sales Co.
412 N. Wells Street, Chicago, IL 60654
For more: www.rxbar.com
312.624.8200

Store in a cool, dry place.
Keep out of direct sunlight.

Manufactured in a facility that also
processes peanuts, tree nuts,
milk, soy and wheat.

Quantities of ingredients
not determined by net weight.

Gluten Free
```",gpt-4-vision-preview,I took a picture of the back of the product. Can you extract text from the image and return it in the OCR model's text label format? Your response should only contain the extracted text label.,46
./JPEG_Dataset/47.jpeg,"```plaintext
Ingredients: Enriched flour (wheat flour, niacin, reduced iron, vitamin B1 [thiamin mononitrate], vitamin B2 [riboflavin], folic acid), sugar, corn syrup, high fructose corn syrup, soybean and palm oil (with TBHQ for freshness), dextrose.
Contains 2% or less of cocoa processed with alkali, modified corn starch, salt, cornstarch, leavening (baking soda, sodium acid pyrophosphate, monocalcium phosphate), hydrogenated palm kernel oil, sodium stearoyl lactylate, gelatin, color added, soy lecithin, DATEM, natural and artificial flavors, xanthan gum, yellow 6 lake, blue 2 lake, red 40 lake, yellow 5 lake, yellow 5, red 40, yellow 6, blue 1, carnauba wax, blue 2.

CONTAINS WHEAT AND SOY INGREDIENTS.

Distributed by Kellogg Sales Co., Battle Creek, MI 49016
TM, © 2021 Kellogg NA Co.
Contains a bioengineered food ingredient
```",gpt-4-vision-preview,I took a picture of the back of the product. Can you extract text from the image and return it in the OCR model's text label format? Your response should only contain the extracted text label.,47
./JPEG_Dataset/48.jpeg,"```
TO OPEN:
Lift Flap and Tear at End

Questions or comments?
www.askhershey.com or 800-468-1714
Visit us at www.hersheyland.com

PRODUCTS Nestlé S.A.

INGREDIENTS: SUGAR, CHOCOLATE, WHEAT FLOUR, VEGETABLE OIL (PALM OIL, PALM KERNEL OIL), COCOA BUTTER, COCOA PROCESSED WITH ALKALI, MILK FAT, CONTAINS 2% OR LESS OF: LECITHIN (SOY), PGPR, SALT, YEAST, NATURAL & ARTIFICIAL FLAVOR, BAKING SODA.

CONTAINS: MILK, WHEAT, SOY.
MANUFACTURED IN A FACILITY THAT PROCESSES PEANUTS.
```",gpt-4-vision-preview,I took a picture of the back of the product. Can you extract text from the image and return it in the OCR model's text label format? Your response should only contain the extracted text label.,48
./JPEG_Dataset/49.jpeg,"```plaintext
Clean Breath *30
*PROVEN TO HELP
PROVIDE CLEAN BREATH
FOR 30 MINUTES
INGREDIENTS: SORBITOL, ARTIFICIAL FLAVORS, ASPARTAME, MAGNESIUM
STEARATE, SUCRALOSE, GREEN TEA EXTRACT, BLUE 1 LAKE, COLORED WITH:
RIBOFLAVIN. PHENYLKETONURICS: CONTAINS PHENYLALANINE.
OF TURKEY. MADE FOR PERFETTI VAN MELLE USA, ERLANGER, KY 41018.
EVEN CALORIES THAN
SUGARED MINTS. CALORIE CONTENT
OF THIS SIZE PIECE HAS BEEN
REDUCED FROM 3 TO 2 CALORIES.
www.mentos.com
209 L. 3303
E:07.2025 21:39
NUTRITION FACTS: SERVINGS: 30. SERV. SIZE 1
PIECE (0.7g), AMOUNT PER SERVING: CALORIES 2,
TOTAL FAT 0g (0% DV*), SODIUM 0mg (0% DV*),
TOTAL CARB <1g (<1% DV*), SUGARS Og, SUGAR
ALCOHOL <1g, PROTEIN 0g. NOT A SIGNIFICANT
SOURCE OF SATURATED FAT, TRANS FAT,
CHOLESTEROL, DIETARY FIBER, ADDED
SUGARS, VITAMIN D, CALCIUM, IRON,
POTASSIUM.
```
",gpt-4-vision-preview,I took a picture of the back of the product. Can you extract text from the image and return it in the OCR model's text label format? Your response should only contain the extracted text label.,49
./JPEG_Dataset/50.jpeg,"```
MENTOS
Clean Breath
*PROVEN TO HELP
PROVIDE CLEAN BREATH
FOR 30 MINUTES
INGREDIENTS: SORBITOL, ARTIFICIAL FLAVORS, ASPARTAME, MAGNESIUM
STEARATE, SUCRALOSE, GREEN TEA EXTRACT, BLUE 1 LAKE, COLORED WITH
RIBOLAVIN. PHENYLKETONURICS: CONTAINS PHENYLALANINE. PRODUCT
OF TURKEY. MADE FOR PERFETTI VAN MELLE USA, INC.
35% FEWER CALORIES THAN SUGARED MINTS. CALORIE CONTENT
OF THIS SIZE PIECE HAS BEEN REDUCED FROM 3 TO 2 CALORIES.
NUTRITION FACTS: SERVING SIZE 1
MINT (0.7g). AMOUNT PER SERVING: CALORIES 2,
TOTAL FAT 0g (0% DV), SODIUM 0mg (0% DV),
TOTAL CARB <1g (0% DV), SUGARS 0g, SUGAR
ALCOHOL <1g, PROTEIN 0g. NOT A SIGNIFICANT
SOURCE OF SATURATED FAT, TRANS FAT, CHOLESTEROL, DIETARY FIBER, ADDED
SUGARS, VITAMIN D, CALCIUM, IRON,
POTASSIUM.
209 L 3303
E:07.2025
21:39
```",gpt-4-vision-preview,I took a picture of the back of the product. Can you extract text from the image and return it in the OCR model's text label format? Your response should only contain the extracted text label.,50
./JPEG_Dataset/51.jpeg,"```plaintext
Nutrition Facts Serv. size: 
Amount per serving: Calories 240 
(18% DV), Sat. Fat 8g (40% DV), Trans Fat 0g, Cholest. 
<5mg (1% DV), Sodium 95mg (4% DV), Total Carb. 26g 
(9% DV), Dietary Fiber 2g (7% DV), Total Sugars 22g (Incl. 
21g Added Sugars, 42% DV), Protein 5g, Vit. D (0% DV), 
Calcium (2% DV), Iron (4% DV), Potas. (4% DV).

INGREDIENTS: MILK CHOCOLATE (SUGAR, COCOA BUTTER, CHOCOLATE, MILK, LACTOSE, PEANUTS, 
MILK FAT, SOY LECITHIN, SALT, NATURAL FLAVOR), SUGAR, PEANUT BUTTER (PARTIALLY DEFATTED 
PEANUTS, PALM OIL), HYDROGENATED PALM KERNEL OIL, CORNSTARCH, DEXTROSE; LESS THAN 
1% OF: CORN SYRUP, NATURAL FLAVOR, SALT, DEXTRIN, COLORS (INCLUDES RED 40, YELLOW 
6, YELLOW 5, BLUE 1; RED 40 LAKE, YELLOW 6 LAKE, YELLOW 5 LAKE, BLUE 2 LAKE, BLUE 2), 
CARNAUBA WAX, PROPYL GALLATE TO MAINTAIN FRESHNESS, GUM ACACIA.
ALLERGY INFORMATION: CONTAINS PEANUTS, MILK AND SOY. MAY CONTAIN TREE NUTS.
DISTRIBUTED BY MARS WRIGLEY CONFECTIONERY US, LLC, HACKETTSTOWN, NJ 07840-1503 USA
CONTAINS BIOENGINEERED FOOD INGREDIENTS
Visit mms.com
```",gpt-4-vision-preview,I took a picture of the back of the product. Can you extract text from the image and return it in the OCR model's text label format? Your response should only contain the extracted text label.,51
./JPEG_Dataset/52.jpeg,"```
Nutrition Facts serv. size: 1 pack, Amount per serving: Calories 240, Total Fat 14g (18% DV), Sat. Fat 8g (40% DV), Trans Fat 0g, Cholest. <5mg (<1% DV), Sodium 95mg (4% DV), Total Carb. 26g (9% DV), Dietary Fiber 2g (7% DV), Total Sugars 22g (Inc. 21g Added Sugars, 42% DV), Protein 5g, Vit. D (0% DV), Calcium (2% DV), Iron (4% DV), Potas. (4% DV). INGREDIENTS: MILK CHOCOLATE (SUGAR, COCOA BUTTER, CHOCOLATE, MILK, LACTOSE, PEANUT, SOY LECITHIN, SALT, NATURAL FLAVOR), SUGAR, PEANUTS, CORNSTARCH, LESS THAN 1% - PALM OIL, CORN SYRUP, DEXTRIN, COLORING (INCLUDES BLUE 1 LAKE, RED 40, YELLOW 6, YELLOW 5, BLUE 1, RED 40 LAKE, YELLOW 6 LAKE, YELLOW 5 LAKE, BLUE 2 LAKE, BLUE 2), GUM ACACIA, ALLERGY INFORMATION: CONTAINS PEANUTS, MILK AND SOY. MAY CONTAIN TREE NUTS. DISTRIBUTED BY MARS WRIGLEY CONFECTIONERY, US, LLC, HACKETTSTOWN, NJ 07840-1503 USA CONTAINS BIOENGINEERED FOOD INGREDIENTS
Questions or Comments? Call 1-800- 677-7852
Visit mms.com
```
",gpt-4-vision-preview,I took a picture of the back of the product. Can you extract text from the image and return it in the OCR model's text label format? Your response should only contain the extracted text label.,52
./JPEG_Dataset/53.jpeg,"```plaintext
Nutrition Facts Serv. size: 1 pack
Amount per serving: Calories 240, Total Fat 14g
(18% DV), Sat. Fat 8g (40% DV), Trans Fat 0g, Cholest.
<5mg (1% DV), Sodium 95mg (4% DV), Total Carb. 26g
(9% DV), Dietary Fiber 2g (7% DV), Total Sugars 22g (Incl.
21g Added Sugars, 42% DV), Protein 5g, Vit. D (0% DV),
Calcium (2% DV), Iron (4% DV), Potas. (4% DV).

INGREDIENTS: MILK CHOCOLATE (SUGAR, COCOA BUTTER, CHOCOLATE, MILK, LACTOSE, MILK FAT,
SOY LECITHIN, SALT, NATURAL FLAVOR), SUGAR, CORNSTARCH, LESS THAN 1% OF - GUM ACACIA,
COLORS (INCLUDES BLUE 1 LAKE, RED 40, YELLOW 6, YELLOW 5, BLUE 1, RED 40 LAKE, YELLOW 6 LAKE, BLUE 2 LAKE, BLUE
6, YELLOW 5), BLUE 1, RED 40 LAKE, YELLOW 6 LAKE, YELLOW 6, YELLOW 5 LAKE, BLUE 2 LAKE, BLUE
CAMAUBA WAX, PROPYL GALLATE TO MAINTAIN FRESHNESS. CONTAINS PEANUTS, MILK AND SOY. MAY CONTAIN TREE NUTS.
ALLERGY INFORMATION: CONTAINS PEANUTS, MILK AND SOY.
DISTRIBUTED BY MARS WRIGLEY CONFECTIONERY US, LLC, HACKETTSTOWN, NJ 07640-1503 USA
CONTAINS BIOENGINEERED FOOD INGREDIENTS

Questions or Comments?
Call 1-800-627-7852
Visit mms.com
```",gpt-4-vision-preview,I took a picture of the back of the product. Can you extract text from the image and return it in the OCR model's text label format? Your response should only contain the extracted text label.,53
./JPEG_Dataset/54.jpeg,"```plaintext
Nutrition Facts
4 servings per container
Serving size
2 squares (35g)
Amount per serving
Calories 170
% Daily Value*
Total Fat 10g 13%
Saturated Fat 6g 30%
Trans Fat 0g
Cholesterol 5mg 2%
Sodium 50mg 2%
Total Carbohydrate 21g 8%
Dietary Fiber <1g 4%
Total Sugars 19g
Includes 16g Added Sugars 32%
Protein 2g
Vit. D 0mcg 0% Calcium 50mg 4%
Iron 0.2mg 0% Potas. 105mg 2%
* The % Daily Value tells you how much a nutrient in
a serving of food contributes to a daily diet. 2,000
calories a day is used for general nutrition advice.

Ingredients: Sugar, whole milk powder, cocoa
butter, corn syrup, unsweetened chocolate, sweetened
condensed milk (milk, sugar), palm oil, butter (cream,
salt), sodium citrate, soy lecithin, natural flavor,
extracts of oregano, flaxseed, plum, and green tea (to
preserve freshness), salt, vanilla extract.

May contain tree nuts.

Manufactured by
Ghirardelli Chocolate Company,
San Leandro, CA 94578, U.S.A.

©2022 GCC. GCC# 40002053

please
recycle

THE GHIRARDELLI DIFFERENCE®
FROM BEAN TO BAR
OUR COMMITMENT
TO ULTIMATE QUALITY
FOR MORE INFORMATION
ABOUT OUR INGREDIENTS
AND SUSTAINABLE
SOURCING VISIT
ghirardelli.com/sustainability

7 47599 41871 6

Best Before:
09-30-24
G6462321
```",gpt-4-vision-preview,I took a picture of the back of the product. Can you extract text from the image and return it in the OCR model's text label format? Your response should only contain the extracted text label.,54
./JPEG_Dataset/55.jpeg,"```plaintext
GHIRARDELLI OF SAN FRANCISCO SINCE 1852
Nutrition Facts
4 servings per container
Serving size 2 squares (35g)
Amount per serving
Calories 170
% Daily Value*
Total Fat 10g 13%
   Saturated Fat 6g 30%
   Trans Fat 0g
Cholesterol 5mg 2%
Sodium 50mg 2%
Total Carbohydrate 21g 8%
   Dietary Fiber <1g 4%
   Total Sugars 19g 
   Includes 16g Added Sugars 32%
Protein 2g
Vit. D 0mcg 0% Calcium 50mg 4%
Iron 0.2mg 0% Potas. 105mg 2%
*The % Daily Value tells you how much a nutrient
in a serving of food contributes to a daily diet. 2,000
calories a day is used for general nutrition advice.

Ingredients: Sugar, whole milk powder, cocoa
butter, corn syrup, unsweetened chocolate, sweetened 
condensed milk (milk, sugar), palm oil, butter (cream,
salt), milk fat, less than 1% - soy lecithin, natural flavor,
extracts of oregano, flaxseed, plum, and green tea (to
preserve freshness), salt, vanilla extract. 
May contain tree nuts.

Manufactured by
Ghirardelli Chocolate Company,
San Leandro, CA 94578, U.S.A.

©2022 GCC. GCC# 40002053
please
recycle

THE GHIRARDELLI DIFFERENCE*
FROM BEAN TO BAR
OUR COMMITMENT
TO ULTIMATE QUALITY
FOR MORE INFORMATION
ABOUT OUR INGREDIENTS
AND SUSTAINABLE
SOURCING VISIT
ghirardelli.com/sustainability

SELECT HIGH QUALITY
BEANS
PRECISE STEPS FOR
INTENSE FLAVOR
REFINE FOR SMOOTHNESS
CONCHE FOR FLAVOR

7 4759914871 6

Best Before:
09-30-24
G6462321
```",gpt-4-vision-preview,I took a picture of the back of the product. Can you extract text from the image and return it in the OCR model's text label format? Your response should only contain the extracted text label.,55
./JPEG_Dataset/56.jpeg,"```
TRY THESE GREAT FLAVORS

Discover the creamy, smooth chocolate of Lindt CLASSIC RECIPE.
Lindt CLASSIC RECIPE has been expertly crafted by the Lindt Master
Chocolatiers according to traditional Swiss recipes using only the
best tasting chocolate and finest quality ingredients.

CLASSIC RECIPE White Chocolate

Creamy, smooth white chocolate with a refined finish.

Nutrition Facts
about 4.5 servings per container
Serving size 7 pieces (29g)

Amount per serving
Calories 160

% Daily Value*
Total Fat 10g 13%
Saturated Fat 6g 30%
Trans Fat 0g
Cholesterol 5mg 2%
Sodium 30mg 1%
Total Carbohydrate 16g 6%
Dietary Fiber 0g
Total Sugars 16g
Includes 13g Added Sugars 26%
Protein 2g

Vit. D 0mcg 0%   Calcium 90mg 6%

INGREDIENTS: Sugar, cocoa
butter, milk, skim milk, soy
lecithin (emulsifier), artificial
flavor.

May contain tree nuts.

Manufactured by Lindt & Sprüngli
(USA) Inc., Stratham, NH 03885

Q U A L I T Y   G U A R A N T E E
CHOCOLADERHKERIN LINDT & SPRÜNGLI AG
KILCHBERG / SWITZERLAND

MANUFACTURED IN THE USA BY:
LINDT & SPRÜNGLI (USA) INC.
STRATHAM, NH 03885

LINDT & SUSTAINABILITY
www.lindt.com
```",gpt-4-vision-preview,I took a picture of the back of the product. Can you extract text from the image and return it in the OCR model's text label format? Your response should only contain the extracted text label.,56
./JPEG_Dataset/57.jpeg,"```
INGREDIENTS: PROTEIN BLEND (MILK PROTEIN ISOLATE, WHEY PROTEIN ISOLATE), SOLUBLE CORN FIBER, ALMONDS, WATER, ERITHRITOL, UNSWEETENED CHOCOLATE, GLYCERIN. CONTAINS LESS THAN 2% OF THE FOLLOWING: NATURAL FLAVORS, SOLUBLE CORN FIBER, COCOA BUTTER, PALM KERNEL OIL, SALT, CINNAMON, LECITHIN (SUNFLOWER AND/OR SOY LECITHIN), BAKING SODA, STEVIA SWEETENER, XANTHAN GUM, SUCRALOSE.
CONTAINS: MILK, ALMONDS, SOY. • PROCESSED IN A FACILITY THAT ALSO PROCESSES PEANUTS, WHEAT, AND OTHER TREE NUTS.
DISTIBUTED BY QUEST NUTRITION, LLC, EL SEGUNDO, CA 90245 • 888-212-0601 • QUESTNUTRITION.COM
© 2022 QUEST NUTRITION, LLC

CONTAINS A BIOENGINEERED FOOD INGREDIENT.
```",gpt-4-vision-preview,I took a picture of the back of the product. Can you extract text from the image and return it in the OCR model's text label format? Your response should only contain the extracted text label.,57
./JPEG_Dataset/58.jpeg,"```
INGREDIENTS: GRANOLA (WHOLE GRAIN ROLLED OATS, SUGAR, PALM KERNEL AND SOYBEAN OILS, CORN SYRUP, COCONUT, HONEY, 
MOLASSES, SOY LECITHIN, SALT, CORN STARCH, PEANUTS, ALMONDS, SOY FLOUR, EGG WHITES), CORN 
SYRUP, CRISP RICE (RICE FLOUR, SUGAR, WHEY, SALT, BARLEY MALT, WHEAT FLOUR, DEXTROSE), PALM 
KERNEL AND SOYBEAN OILS, WATER, NONFAT DRY MILK, SORBITOL, SOY LECITHIN, SALT, SUGAR, 
CARRAGEENAN. 

ALLERGY INFORMATION: CONTAINS 
COCONUT, SOY, PEANUTS, ALMONDS, EGG, MILK, WHEAT. MAY CONTAIN OTHER TREE NUTS.
```",gpt-4-vision-preview,I took a picture of the back of the product. Can you extract text from the image and return it in the OCR model's text label format? Your response should only contain the extracted text label.,58
./JPEG_Dataset/59.jpeg,"```plaintext
PEANUT BRITTLE
NUTRITION Facts
About 3 servings per container | Serving size 3 pieces (38g) | Amount per serving Calories 180
% Daily Value*
Total Fat 5g 6%
Saturated Fat 1g 8%
Trans Fat 0g
Cholesterol 3mg 1%
Sodium 125mg 5%
Total Carbohydrate 20g 7%
Dietary Fiber 1g 3%
Total Sugars 14g
Protein 2g 0%
Not a significant source of cholesterol, vitamin D, calcium, iron, and potassium

* The % Daily Value (DV) tells you how much a nutrient in a serving of food contributes to a daily diet. 2,000 calories a day is used for general nutrition advice.

INGREDIENTS: CORN SYRUP, SUGAR, BUTTER (MILK), BAKING SODA, SALT, WATER, PECANS, PEANUTS, PISTACHIOS, PUMPKIN SEED (WITH PUMPKIN SPICE) AND/OR COCONUT.

MADE IN A FACILITY THAT MAY ALSO PROCESS NUTS, PEANUTS, EGGS, MILK, AND SOY. MAY CONTAIN CHEWY OR HARD CANDY.

STORAGE: KEEP SEALED AND STORE IN A COOL AND DRY PLACE. CONSUME AFTER OPENING.

ANDERSEN'S CRAZY CANDY
1261 S 650 N FARMINGTON, UT 84025
FOR QUESTIONS OR COMMENTS CONTACT US AT:
```
Please note that the image is slightly blurred; thus, some text might be misinterpreted or incomplete due to the image quality.",gpt-4-vision-preview,I took a picture of the back of the product. Can you extract text from the image and return it in the OCR model's text label format? Your response should only contain the extracted text label.,59
./JPEG_Dataset/60.jpeg,"```
Ingredients: WHEAT FLOUR, PALM OIL, DAIRY PRODUCT SOLIDS, MALTODEXTRIN, MODIFIED CORNSTARCH, SALT; LESS THAN 2% OF DEXTROSE, SKIM MILK, LEAVENING (BAKING SODA, SODIUM ACID PYROPHOSPHATE, LACTIC ACID), WHEY, SOY LECITHIN, BUTTERMILK, YEAST EXTRACT, NATURAL FLAVOR, PARSLEY, CITRIC ACID, CREAM, CULTURES, MILKFAT.

ALLERGY INFORMATION: CONTAINS MILK, WHEAT AND SOY.

DISTRIBUTED BY MARS WRIGLEY CONFECTIONERY US, LLC HACKETTSTOWN, NJ 07840-1503 USA

*PARTIALLY PRODUCED WITH GENETIC ENGINEERING FOOD INGREDIENTS
```",gpt-4-vision-preview,I took a picture of the back of the product. Can you extract text from the image and return it in the OCR model's text label format? Your response should only contain the extracted text label.,60
./JPEG_Dataset/61.jpeg,"```plaintext
Calories 140
Total Fat 6g 8% Daily Value*
Saturated Fat 0.5g 3%
Trans Fat 0g
Cholesterol 0mg 0%
Sodium 110mg 5%
Total Carbohydrate 19g 7%
Dietary Fiber 2g 8%
Total Sugars 2g
Includes 2g Added Sugars 4%
Protein 2g 0%
Vitamin D 0mcg 0%
Calcium 10mg 0%
Iron 0.6mg 2%
Potassium 70mg 0%

*The % Daily Value (DV) tells you how much a nutrient in a serving of food contributes to a daily diet. 2,000 calories a day is used for general nutrition advice.

INGREDIENTS: WHOLE CORN, SUNFLOWER AND/OR CANOLA OIL, WHOLE WHEAT, BROWN RICE FLOUR, WHOLE OAT FLOUR, SUGAR, AND SALT.
CONTAINS WHEAT INGREDIENTS.
```",gpt-4-vision-preview,I took a picture of the back of the product. Can you extract text from the image and return it in the OCR model's text label format? Your response should only contain the extracted text label.,61
./JPEG_Dataset/62.jpeg,"```
Total Fat 7g
Saturated Fat 0.5g
Trans Fat 0g
Polyunsaturated Fat 2g
Monounsaturated Fat 1g
Cholesterol 0mg
Sodium 250mg
Total Carbohydrate 12g
Dietary Fiber 1g
Total Sugars 2g
Includes 1g Added Sugars
Protein 2g
Vitamin D 0mcg
Calcium 10mg
Iron 0.3mg
Potassium 220mg

INGREDIENTS: DRIED POTATOES, CORN STARCH, CORN OIL, SUGAR, MALTODEXTRIN (MADE FROM CORN), SALT, SOY LECITHIN, DEXTROSE, WHEY, WHEY PROTEIN CONCENTRATE, ONION POWDER, CHEDDAR CHEESE (MILK, CHEESE CULTURES, SALT, ENZYMES), MONOSODIUM GLUTAMATE, BLUE CHEESE (MILK, CHEESE CULTURES, SALT, ENZYMES), CITRIC ACID, ARTIFICIAL COLOR (YELLOW 6 LAKE, YELLOW 5 LAKE, YELLOW 5, YELLOW 6), SKIM MILK, NATURAL AND ARTIFICIAL FLAVORS, GARLIC POWDER, LACTIC ACID, DISODIUM INOSINATE, AND DISODIUM GUANYLATE.

CONTAINS MILK AND SOY INGREDIENTS.
```
",gpt-4-vision-preview,I took a picture of the back of the product. Can you extract text from the image and return it in the OCR model's text label format? Your response should only contain the extracted text label.,62
./JPEG_Dataset/63.jpeg,"```
Polyunsaturated Fat 2g
Monounsaturated Fat 1g
Cholesterol 0mg
Sodium 250mg
Total Carbohydrate 22g
Dietary Fiber 1g
Total Sugars 2g
Includes 1g Added Sugars
Protein 2g
Vitamin D 0mcg
Calcium 10mg
Iron 0.3mg
Potassium 220mg

* The % Daily Value (DV) tells you how much a nutrient in a serving of food contributes to a daily diet. 2,000 calories a day is used for general nutrition advice.

INGREDIENTS: DRIED POTATOES, CORN STARCH, CORN OIL, SUGAR, MALTODEXTRIN (MADE FROM CORN), SALT, SOY LECITHIN, DEXTROSE, WHEY, WHEY PROTEIN CONCENTRATE, ONION POWDER, CHEDDAR CHEESE (MILK, CHEESE CULTURES, SALT, ENZYMES), MONOSODIUM GLUTAMATE, BLUE CHEESE (MILK, CHEESE CULTURES, SALT, ENZYMES), CITRIC ACID, ARTIFICIAL COLOR (YELLOW 6 LAKE, YELLOW 5 LAKE, YELLOW 5, YELLOW 6), SKIM MILK, NATURAL AND ARTIFICIAL FLAVORS, GARLIC POWDER, LACTIC ACID, DISODIUM INOSINATE, AND DISODIUM GUANYLATE.

CONTAINS MILK AND SOY INGREDIENTS.

FRITO-LAY, INC.
PLANO, TX 75024-4099
©2021 FRITO-LAY
NORTH AMERICA, INC.
```
",gpt-4-vision-preview,I took a picture of the back of the product. Can you extract text from the image and return it in the OCR model's text label format? Your response should only contain the extracted text label.,63
